Dir Name,Session Name,File Name,Text
F04,Session2,0079.txt,Alfalfa is healthy for you.
F04,Session2,0045.txt,sigh
F04,Session2,0051.txt,side
F04,Session2,0086.txt,hill
F04,Session2,0092.txt,fat
F04,Session2,0247.txt,Please open the window quickly.
F04,Session2,0246.txt,sell
F04,Session2,0093.txt,thought
F04,Session2,0087.txt,fitting
F04,Session2,0050.txt,sigh
F04,Session2,0044.txt,tie
F04,Session2,0078.txt,november
F04,Session2,0124.txt,hitting
F04,Session2,0130.txt,papa
F04,Session2,0118.txt,It was a good win for us.
F04,Session2,0126.txt,This is a period of transition for me.
F04,Session2,0132.txt,brawn
F04,Session2,0052.txt,Their house is grey and white.
F04,Session2,0046.txt,mere
F04,Session2,0091.txt,much
F04,Session2,0085.txt,"If you are losing water, replace it immediately."
F04,Session2,0250.txt,victor
F04,Session2,0244.txt,We have an excellent team.
F04,Session2,0245.txt,nut
F04,Session2,0084.txt,five
F04,Session2,0090.txt,zero
F04,Session2,0047.txt,"Everything went real smooth, the sheriff said. "
F04,Session2,0053.txt,Are your grades higher or lower than Nancy's? 
F04,Session2,0133.txt,pretty
F04,Session2,0127.txt,There is a treehouse up above.
F04,Session2,0123.txt,cake
F04,Session2,0137.txt,written
F04,Session2,0057.txt,They carried me off on the stretcher.
F04,Session2,0043.txt,tie
F04,Session2,0094.txt,darn
F04,Session2,0080.txt,mush
F04,Session2,0241.txt,I'm willing to experiment for the first time.
F04,Session2,0240.txt,right
F04,Session2,0081.txt,oscar
F04,Session2,0095.txt,golf
F04,Session2,0042.txt,I feel I can play this weekend.
F04,Session2,0056.txt,explore
F04,Session2,0136.txt,nine
F04,Session2,0122.txt,lair
F04,Session2,0134.txt,witty
F04,Session2,0120.txt,Aluminum silverware can often be flimsy.
F04,Session2,0108.txt,"Carl lives in a lovely home.
"
F04,Session2,0040.txt,dot
F04,Session2,0054.txt,urgent
F04,Session2,0068.txt,"xxx
"
F04,Session2,0083.txt,The misguided souls have lost their way.
F04,Session2,0097.txt,spit
F04,Session2,0242.txt,witch
F04,Session2,0243.txt,"Although always alone, we survive."
F04,Session2,0096.txt,I expect we'll bounce back this week.
F04,Session2,0082.txt,sell
F04,Session2,0069.txt,fruit
F04,Session2,0055.txt,The humidity is overwhelming there.
F04,Session2,0041.txt,We gathered shells on the beach.
F04,Session2,0109.txt,Carl lives in a lively home. 
F04,Session2,0121.txt,shy
F04,Session2,0135.txt,tell
F04,Session2,0152.txt,sitting
F04,Session2,0146.txt,at
F04,Session2,0191.txt,"bite
"
F04,Session2,0185.txt,spain
F04,Session2,0026.txt,though
F04,Session2,0032.txt,She is thinner than I am. 
F04,Session2,0218.txt,tin
F04,Session2,0224.txt,sheet
F04,Session2,0230.txt,and
F04,Session2,0231.txt,sip
F04,Session2,0225.txt,two
F04,Session2,0219.txt,wicked
F04,Session2,0033.txt,bear
F04,Session2,0027.txt,galore
F04,Session2,0184.txt,leak
F04,Session2,0190.txt,barn
F04,Session2,0147.txt,It eventually became a rather proud claim.
F04,Session2,0153.txt,no
F04,Session2,0179.txt,kilo
F04,Session2,0145.txt,league
F04,Session2,0151.txt,kitten
F04,Session2,0186.txt,fill
F04,Session2,0192.txt,bit
F04,Session2,0019.txt,I scrubbed the floors thoroughly.
F04,Session2,0031.txt,delta
F04,Session2,0025.txt,"xxx
"
F04,Session2,0233.txt,lock
F04,Session2,0227.txt,People who value themselves are life's winners.
F04,Session2,0226.txt,slicker
F04,Session2,0232.txt,xray
F04,Session2,0024.txt,though
F04,Session2,0030.txt,cycle
F04,Session2,0018.txt,snoop
F04,Session2,0193.txt,A roll of wire lay near the wall.
F04,Session2,0187.txt,fat
F04,Session2,0150.txt,take
F04,Session2,0144.txt,This is not a program of socialized medicine.
F04,Session2,0178.txt,heart
F04,Session2,0140.txt,The box contained three sweaters.
F04,Session2,0154.txt,rich
F04,Session2,0168.txt,mike
F04,Session2,0183.txt,He further proposed grants of an unspecified sum for experimental hospitals.
F04,Session2,0197.txt,at
F04,Session2,0034.txt,error
F04,Session2,0020.txt,boot
F04,Session2,0008.txt,briar
F04,Session2,0236.txt,him
F04,Session2,0222.txt,zip
F04,Session2,0223.txt,He really crucified him; he nailed it for a yard loss.
F04,Session2,0237.txt,bitter
F04,Session2,0009.txt,"He will allow a rare lily...rare lie[D[D[D[D[D[D[D[D[D[C[C[C[C[C[C[C[C[C[C[C
"
F04,Session2,0021.txt,boot
F04,Session2,0035.txt,jungle
F04,Session2,0196.txt,leak
F04,Session2,0182.txt,foxtrot
F04,Session2,0169.txt,lima
F04,Session2,0155.txt,seven
F04,Session2,0141.txt,bitten
F04,Session2,0157.txt,Both injuries were to the same leg.
F04,Session2,0143.txt,This is not a program of socialized medicine.
F04,Session2,0194.txt,thorn
F04,Session2,0180.txt,kilo
F04,Session2,0023.txt,witch
F04,Session2,0037.txt,menu
F04,Session2,0221.txt,no
F04,Session2,0235.txt,him
F04,Session2,0209.txt,dread
F04,Session2,0208.txt,A good attitude is unbeatable.
F04,Session2,0234.txt,sand
F04,Session2,0220.txt,The pair of shoes was new.
F04,Session2,0036.txt,Nothing is as offensive as innocence. 
F04,Session2,0022.txt,rocks
F04,Session2,0181.txt,knitting
F04,Session2,0195.txt,thorn
F04,Session2,0142.txt,lick
F04,Session2,0156.txt,leak
F04,Session1,0173.txt,of
F04,Session1,0167.txt,area
F04,Session1,0198.txt,Just one side got wet.
F04,Session1,0007.txt,sheet
F04,Session1,0013.txt,trait
F04,Session1,0012.txt,born
F04,Session1,0006.txt,yet he still thinks as swiftly as ever.
F04,Session1,0199.txt,air
F04,Session1,0166.txt,The islands are sparsely populated.
F04,Session1,0172.txt,suit
F04,Session1,0158.txt,single
F04,Session1,0164.txt,The train approached the depot slowly.
F04,Session1,0170.txt,select
F04,Session1,0038.txt,She had your dark suit in greasy wash water all year.
F04,Session1,0010.txt,air
F04,Session1,0004.txt,[say 'Ah-P-Eee' repeatedly]
F04,Session1,0005.txt,fee
F04,Session1,0011.txt,torn
F04,Session1,0039.txt,grow
F04,Session1,0171.txt,"sweet
"
F04,Session1,0165.txt,no
F04,Session1,0159.txt,"If you destroy confidence in banks, you do something to the economy, he said."
F04,Session1,0161.txt,"tear [as in ""tear in my eye""]"
F04,Session1,0175.txt,forward
F04,Session1,0149.txt,bad
F04,Session1,0015.txt,You wished to know all about my grandfather.
F04,Session1,0001.txt,[say 'Pah-Tah-Kah' repeatedly]
F04,Session1,0029.txt,knew
F04,Session1,0028.txt,store
F04,Session1,0014.txt,stubble
F04,Session1,0148.txt,I just try to do my best.
F04,Session1,0174.txt,You're used to being on the field.
F04,Session1,0160.txt,bat
F04,Session1,0176.txt,root
F04,Session1,0162.txt,coupe
F04,Session1,0189.txt,know
F04,Session1,0002.txt,[say 'Eee-P-Ah' repeatedly]
F04,Session1,0016.txt,chair
F04,Session1,0017.txt,sticks
F04,Session1,0003.txt,[relax your mouth in its normal position]
F04,Session1,0188.txt,whoop
F04,Session1,0163.txt,write
F04,Session1,0177.txt,My sister made the flowered curtains.
F04,Session1,0138.txt,wish
F04,Session1,0110.txt,warm
F04,Session1,0104.txt,pat
F04,Session1,0058.txt,gadget
F04,Session1,0064.txt,fair
F04,Session1,0070.txt,feed
F04,Session1,0071.txt,[say 'OA' as in cOAt in a very low pitch]
F04,Session1,0065.txt,The quick brown fox jumps over the lazy dog.
F04,Session1,0059.txt,race
F04,Session1,0105.txt,"tear [as in ""tear up that paper""]"
F04,Session1,0111.txt,beat
F04,Session1,0139.txt,[relax your mouth in its normal position]
F04,Session1,0107.txt,stick
F04,Session1,0113.txt,slip
F04,Session1,0073.txt,swarm
F04,Session1,0067.txt,Twice each day he plays skillfully and with zest upon our small organ.
F04,Session1,0098.txt,for
F04,Session1,0099.txt,share
F04,Session1,0066.txt,"read [as in ""I can read""]"
F04,Session1,0072.txt,bug
F04,Session1,0112.txt,"We have often urged him to walk more and smoke less, "
F04,Session1,0106.txt,"tear [as in ""tear up that paper""]"
F04,Session1,0102.txt,feed
F04,Session1,0116.txt,sip
F04,Session1,0076.txt,jagged
F04,Session1,0062.txt,yes
F04,Session1,0089.txt,double
F04,Session1,0088.txt,input/images/story_starters_15.jpg
F04,Session1,0063.txt,giving those who observe him a pronounced feeling of the utmost respect.
F04,Session1,0077.txt,[say 'Eee' in a very high pitch]
F04,Session1,0117.txt,swore
F04,Session1,0103.txt,sip
F04,Session1,0115.txt,sip
F04,Session1,0101.txt,train
F04,Session1,0129.txt,pile
F04,Session1,0061.txt,he slowly takes a short walk in the open air each day.
F04,Session1,0075.txt,floor
F04,Session1,0049.txt,[say 'Ah' for 5 seconds]
F04,Session1,0048.txt,knee
F04,Session1,0074.txt,range
F04,Session1,0060.txt,raid
F04,Session1,0128.txt,sleep
F04,Session1,0100.txt,"When he speaks, his voice is just a bit cracked and quivers a trifle."
F04,Session1,0114.txt,one
F04,Session1,0119.txt,[say 'Ah' for 5 seconds]
F04,Session1,0131.txt,You'd be better off taking a cold shower.
F04,Session1,0125.txt,bat
F04,Session1,0079.txt,"read [as in ""I can read""]"
F04,Session1,0045.txt,rake
F04,Session1,0051.txt,park
F04,Session1,0086.txt,beta
F04,Session1,0092.txt,"Except in the winter when the ooze or snow or ice prevents,"
F04,Session1,0093.txt,trade
F04,Session1,0087.txt,beta
F04,Session1,0050.txt,[relax your mouth in its normal position]
F04,Session1,0044.txt,air
F04,Session1,0078.txt,rate
F04,Session1,0124.txt,farm
F04,Session1,0130.txt,You'd be better off taking a cold shower.
F04,Session1,0118.txt,feet
F04,Session1,0126.txt,up
F04,Session1,0132.txt,sway
F04,Session1,0052.txt,horn
F04,Session1,0046.txt,"Well, he is nearly ninety-three years old; "
F04,Session1,0091.txt,"Except in the winter when the ooze or snow or ice prevents,"
F04,Session1,0085.txt,feet
F04,Session1,0084.txt,know
F04,Session1,0090.txt,rave
F04,Session1,0047.txt,glow
F04,Session1,0053.txt,storm
F04,Session1,0133.txt,Both figures would go higher in later years.
F04,Session1,0127.txt,knew
F04,Session1,0123.txt,meat
F04,Session1,0137.txt,here
F04,Session1,0057.txt,the
F04,Session1,0043.txt,"but he always answers, ""Banana oil!"" "
F04,Session1,0094.txt,alpha
F04,Session1,0080.txt,trouble
F04,Session1,0081.txt,rain
F04,Session1,0095.txt,bubble
F04,Session1,0042.txt,Don't ask me to carry an oily rag like that.
F04,Session1,0056.txt,bit
F04,Session1,0136.txt,troop
F04,Session1,0122.txt,dagger
F04,Session1,0134.txt,charlie
F04,Session1,0120.txt,"A long, flowing beard clings to his chin, "
F04,Session1,0108.txt,"lead [as in ""I will lead you""]"
F04,Session1,0040.txt,two
F04,Session1,0054.txt,goat
F04,Session1,0068.txt,warm
F04,Session1,0083.txt,right
F04,Session1,0097.txt,form
F04,Session1,0096.txt,ship
F04,Session1,0082.txt,corn
F04,Session1,0069.txt,input/images/kitchen.jpg
F04,Session1,0055.txt,dark
F04,Session1,0041.txt,two
F04,Session1,0109.txt,car
F04,Session1,0121.txt,down
F04,Session1,0135.txt,mut
F04,Session1,0152.txt,droop
F04,Session1,0146.txt,white
F04,Session1,0191.txt,Why yell or worry over silly items? 
F04,Session1,0185.txt,much
F04,Session1,0026.txt,swarm
F04,Session1,0032.txt,no
F04,Session1,0033.txt,spark
F04,Session1,0027.txt,usually minus several buttons; 
F04,Session1,0184.txt,Two other cases also were under advisement. 
F04,Session1,0190.txt,rock
F04,Session1,0147.txt,Mother sews yellow gingham aprons.
F04,Session1,0153.txt,group
F04,Session1,0179.txt,pat
F04,Session1,0145.txt,slip
F04,Session1,0151.txt,deer
F04,Session1,0186.txt,hate
F04,Session1,0192.txt,toot
F04,Session1,0019.txt,rage
F04,Session1,0031.txt,chair
F04,Session1,0025.txt,"he dressed himself in an ancient black frock coat
"
F04,Session1,0024.txt,jacket
F04,Session1,0030.txt,chair
F04,Session1,0018.txt,storm
F04,Session1,0193.txt,knot
F04,Session1,0187.txt,whoop
F04,Session1,0150.txt,Where were you while we were away? 
F04,Session1,0144.txt,slip
F04,Session1,0178.txt,three
F04,Session1,0140.txt,ate
F04,Session1,0154.txt,bad
F04,Session1,0168.txt,steer
F04,Session1,0183.txt,light
F04,Session1,0197.txt,input/images/story_starters_17.jpg
F04,Session1,0034.txt,Grandfather likes to be modern in his language.
F04,Session1,0020.txt,trace
F04,Session1,0008.txt,knew
F04,Session1,0009.txt,left
F04,Session1,0021.txt,go
F04,Session1,0035.txt,tip
F04,Session1,0196.txt,we're
F04,Session1,0182.txt,pay
F04,Session1,0169.txt,tile
F04,Session1,0155.txt,near
F04,Session1,0141.txt,hear
F04,Session1,0157.txt,thigh
F04,Session1,0143.txt,slip
F04,Session1,0194.txt,fate
F04,Session1,0180.txt,Bright sunshine shimmers on the ocean. 
F04,Session1,0023.txt,hair
F04,Session1,0037.txt,weed
F04,Session1,0036.txt,dug
F04,Session1,0022.txt,beat
F04,Session1,0181.txt,ate
F04,Session1,0195.txt,"were
"
F04,Session1,0142.txt,pot
F04,Session1,0156.txt,cheer
F01,Session1,0007.txt,"tear [as in tear up that paper]
"
F01,Session1,0013.txt,"know
"
F01,Session1,0012.txt,"meat
"
F01,Session1,0006.txt,"stick
"
F01,Session1,0038.txt,"[say Eee in a very high pitch]
"
F01,Session1,0010.txt,"up
"
F01,Session1,0004.txt,"[say Eee-P-Ah repeatedly]
"
F01,Session1,0005.txt,"[relax your mouth in its normal position]
"
F01,Session1,0011.txt,"meat
"
F01,Session1,0039.txt,"swore
"
F01,Session1,0015.txt,"air
"
F01,Session1,0001.txt,"[say Ah-P-Eee repeatedly]
"
F01,Session1,0029.txt,"beat
"
F01,Session1,0028.txt,"but he always answers, Banana oil!
"
F01,Session1,0014.txt,"he slowly takes a short walk in the open air each day.
"
F01,Session1,0002.txt,"[say Ah-P-Eee repeatedly]
"
F01,Session1,0016.txt,"swarm
"
F01,Session1,0017.txt,"double
"
F01,Session1,0003.txt,"[say Pah-Tah-Kah repeatedly]
"
F01,Session1,0110.txt,"warm
"
F01,Session1,0104.txt,"yet he still thinks as swiftly as ever.
"
F01,Session1,0058.txt,"the
"
F01,Session1,0064.txt,"raid
"
F01,Session1,0070.txt,"horn
"
F01,Session1,0071.txt,"jagged
"
F01,Session1,0065.txt,"fee
"
F01,Session1,0059.txt,"the
"
F01,Session1,0105.txt,"yet he still thinks as swiftly as ever.
"
F01,Session1,0111.txt,"corn
"
F01,Session1,0107.txt,"read [as in I can read]
"
F01,Session1,0113.txt,"knew
"
F01,Session1,0073.txt,"chair
"
F01,Session1,0067.txt,"[relax your mouth in its normal position]
"
F01,Session1,0098.txt,"range
"
F01,Session1,0099.txt,"stubble
"
F01,Session1,0066.txt,"weed
"
F01,Session1,0072.txt,"sheet
"
F01,Session1,0112.txt,"right
"
F01,Session1,0106.txt,"yet he still thinks as swiftly as ever.
"
F01,Session1,0102.txt,"bug
"
F01,Session1,0116.txt,"Twice each day he plays skillfully and with zest upon our small organ.
"
F01,Session1,0076.txt,"ship
"
F01,Session1,0062.txt,"sip
"
F01,Session1,0089.txt,"sticks
"
F01,Session1,0088.txt,"left
"
F01,Session1,0063.txt,"farm
"
F01,Session1,0077.txt,"input/images/kitchen.jpg
"
F01,Session1,0117.txt,"feed
"
F01,Session1,0103.txt,"lead [as in I will lead you]
"
F01,Session1,0115.txt,"feed
"
F01,Session1,0101.txt,"bug
"
F01,Session1,0129.txt,"storm
"
F01,Session1,0061.txt,"dark
"
F01,Session1,0075.txt,"warm
"
F01,Session1,0049.txt,"two
"
F01,Session1,0048.txt,"fair
"
F01,Session1,0074.txt,"bubble
"
F01,Session1,0060.txt,"form
"
F01,Session1,0128.txt,"storm
"
F01,Session1,0100.txt,"floor
"
F01,Session1,0114.txt,"Well, he is nearly ninety three years old"
F01,Session1,0119.txt,"rain
"
F01,Session1,0131.txt,"torn
"
F01,Session1,0125.txt,"store
"
F01,Session1,0079.txt,"air
"
F01,Session1,0045.txt,"bit
"
F01,Session1,0051.txt,"rage
"
F01,Session1,0086.txt,"go
"
F01,Session1,0092.txt,"read [as in I can read]
"
F01,Session1,0093.txt,"A long, flowing beard clings to his chin,
"
F01,Session1,0087.txt,"alpha
"
F01,Session1,0050.txt,"beta
"
F01,Session1,0044.txt,"grow
"
F01,Session1,0078.txt,"input/images/kitchen.jpg
"
F01,Session1,0124.txt,"gadget
"
F01,Session1,0130.txt,"Grandfather likes to be modern in his language.
"
F01,Session1,0118.txt,"knew
"
F01,Session1,0126.txt,"he dresses himself in an ancient black frock coat,
"
F01,Session1,0132.txt,"When he speaks, his voice is just a bit cracked and quivers a trifle.
"
F01,Session1,0052.txt,"spark
"
F01,Session1,0046.txt,"chair
"
F01,Session1,0091.txt,"dagger
"
F01,Session1,0085.txt,"sip
"
F01,Session1,0084.txt,"trace
"
F01,Session1,0090.txt,"trouble
"
F01,Session1,0047.txt,"one
"
F01,Session1,0053.txt,"swarm
"
F01,Session1,0133.txt,"trait
"
F01,Session1,0127.txt,"input/images/story_starters_15.jpg
"
F01,Session1,0123.txt,"down
"
F01,Session1,0057.txt,"race
"
F01,Session1,0043.txt,"sip
"
F01,Session1,0094.txt,"slip
"
F01,Session1,0080.txt,"hair
"
F01,Session1,0081.txt,"share
"
F01,Session1,0095.txt,"glow
"
F01,Session1,0042.txt,"for
"
F01,Session1,0122.txt,"tip
"
F01,Session1,0134.txt,"yes
"
F01,Session1,0120.txt,"[say Ah for 5 seconds]
"
F01,Session1,0108.txt,"jacket
"
F01,Session1,0040.txt,"rave
"
F01,Session1,0054.txt,"beat
"
F01,Session1,0068.txt,"[relax your mouth in its normal position]
"
F01,Session1,0083.txt,"goat
"
F01,Session1,0097.txt,"trade
"
F01,Session1,0096.txt,"[say Ah for 5 seconds]
"
F01,Session1,0082.txt,"rate
"
F01,Session1,0069.txt,"bat
"
F01,Session1,0041.txt,"rave
"
F01,Session1,0109.txt,"born
"
F01,Session1,0121.txt,"park
"
F01,Session1,0026.txt,"train
"
F01,Session1,0032.txt,"She had your dark suit in greasy wash water all year.
"
F01,Session1,0033.txt,"car
"
F01,Session1,0027.txt,"but he always answers, Banana oil!
"
F01,Session1,0019.txt,"storm
"
F01,Session1,0031.txt,"The quick brown fox jumps over the lazy dog.
"
F01,Session1,0025.txt,"feet
"
F01,Session1,0024.txt,"knee
"
F01,Session1,0030.txt,"The quick brown fox jumps over the lazy dog.
"
F01,Session1,0018.txt,"no
"
F01,Session1,0034.txt,"feet
"
F01,Session1,0020.txt,Usually minus several buttons.
F01,Session1,0008.txt,"Except in the winter when the ooze or snow or ice prevents,
"
F01,Session1,0009.txt,"pat
"
F01,Session1,0021.txt,"dug
"
F01,Session1,0035.txt,"giving those who observe him a pronounced feeling of the utmost respect.
"
F01,Session1,0023.txt,"[say OA as in cOAt in a very low pitch]
"
F01,Session1,0037.txt,"rake
"
