,dir_name,session_name,file_name,text,Annotation
634,MC04,Session1,0467.txt,travel is about the only leisure we have,
635,MC04,Session1,0317.txt,it was a good win for us,
636,MC04,Session1,0471.txt,most young rise early every morning,
637,MC04,Session1,0465.txt,one,
638,MC04,Session1,0303.txt,witch,
639,MC04,Session1,0459.txt,flicker,
640,MC04,Session1,0115.txt,[relax your mouth in its normal position],
641,MC04,Session1,0101.txt,farm,
642,MC04,Session1,0129.txt,i feel i can play this weekend,
643,MC04,Session1,0075.txt,raid,
644,MC04,Session1,0049.txt,grow,
645,MC04,Session1,0263.txt,"when all else fails, use force",
646,MC04,Session1,0505.txt,help greg to pick a peck of potatoes,
647,MC04,Session1,0511.txt,chop,
648,MC04,Session1,0277.txt,fill,
649,MC04,Session1,0539.txt,there is definitely some ligament damage in his knee,
650,MC04,Session1,0538.txt,geese,
651,MC04,Session1,0510.txt,biblical scholars argue history,
652,MC04,Session1,0276.txt,city,
653,MC04,Session1,0262.txt,"when all else fails, use force",
654,MC04,Session1,0504.txt,ship,
655,MC04,Session1,0048.txt,knew,
656,MC04,Session1,0074.txt,trouble,
657,MC04,Session1,0060.txt,sticks,
658,MC04,Session1,0128.txt,hear,
659,MC04,Session1,0100.txt,form,
660,MC04,Session1,0114.txt,sip,
661,MC04,Session1,0458.txt,rock,
662,MC04,Session1,0464.txt,sierra,
663,MC04,Session1,0302.txt,vat,
664,MC04,Session1,0316.txt,loyal,
665,MC04,Session1,0470.txt,"this is a good place, though small",
666,MC04,Session1,0469.txt,sand,
667,MC04,Session1,0455.txt,white-capped waves covered the entire bay,
668,MC04,Session1,0333.txt,the job provides many benefits,
669,MC04,Session1,0327.txt,this is a period of transition for me,
670,MC04,Session1,0441.txt,a good attitude is unbeatable,
671,MC04,Session1,0496.txt,wicker,
672,MC04,Session1,0482.txt,dress,
673,MC04,Session1,0119.txt,[say 'eee' in a very high pitch],
674,MC04,Session1,0131.txt,single,
675,MC04,Session1,0643.txt,geese,
676,MC04,Session1,0125.txt,you're used to being on the field,
678,MC04,Session1,0079.txt,share,
679,MC04,Session1,0045.txt,warm,
680,MC04,Session1,0051.txt,slip,
681,MC04,Session1,0092.txt,weed,
682,MC04,Session1,0509.txt,neat,
683,MC04,Session1,0521.txt,no,
684,MC04,Session1,0247.txt,of,
685,MC04,Session1,0253.txt,the humidity is overwhelming there,
686,MC04,Session1,0535.txt,sport,
687,MC04,Session1,0284.txt,sitting,
688,MC04,Session1,0290.txt,brawn,
689,MC04,Session1,0291.txt,swing your arm as high as you can,
690,MC04,Session1,0285.txt,foxtrot,
691,MC04,Session1,0252.txt,we're,
692,MC04,Session1,0534.txt,etiquette mandates compliance with existing regulations,
693,MC04,Session1,0520.txt,cheer,
694,MC04,Session1,0246.txt,their house is grey and white,
695,MC04,Session1,0508.txt,dice,
696,MC04,Session1,0093.txt,no,
697,MC04,Session1,0087.txt,the,
698,MC04,Session1,0078.txt,"read [as in ""i can read""]",
699,MC04,Session1,0642.txt,we selected places where families will be welcome,
700,MC04,Session1,0124.txt,troop,
701,MC04,Session1,0130.txt,jane may earn more money by working hard,
702,MC04,Session1,0656.txt,tier,
703,MC04,Session1,0118.txt,go,
704,MC04,Session1,0483.txt,witch,
705,MC04,Session1,0497.txt,sin,
706,MC04,Session1,0326.txt,aluminum silverware can often be flimsy,
707,MC04,Session1,0440.txt,we have an excellent team,
708,MC04,Session1,0454.txt,sip,
709,MC04,Session1,0332.txt,fat,
710,MC04,Session1,0468.txt,please open the window quickly,
711,MC04,Session1,0318.txt,alimony harms a divorced man's wealth,
712,MC04,Session1,0442.txt,bitter,
713,MC04,Session1,0324.txt,spark,
714,MC04,Session1,0330.txt,no,
715,MC04,Session1,0456.txt,uniform,
716,MC04,Session1,0481.txt,up,
717,MC04,Session1,0495.txt,wicker,
718,MC04,Session1,0126.txt,two other cases also were under advisement,
719,MC04,Session1,0640.txt,sin,
720,MC04,Session1,0654.txt,port,
721,MC04,Session1,0052.txt,dagger,
722,MC04,Session1,0046.txt,rave,
723,MC04,Session1,0091.txt,floor,
724,MC04,Session1,0085.txt,rate,
725,MC04,Session1,0278.txt,the dolphins swam around our boat,
726,MC04,Session1,0536.txt,tort,
727,MC04,Session1,0250.txt,yes,
728,MC04,Session1,0244.txt,where were you while we were away?,
729,MC04,Session1,0522.txt,write,
730,MC04,Session1,0293.txt,kilo,
731,MC04,Session1,0287.txt,kitten,
732,MC04,Session1,0286.txt,sigh,
733,MC04,Session1,0292.txt,shy,
734,MC04,Session1,0245.txt,they carried me off on the stretcher,
735,MC04,Session1,0523.txt,[relax your mouth in its normal position],
736,MC04,Session1,0537.txt,show,
737,MC04,Session1,0251.txt,all the big baseball players get traded,
738,MC04,Session1,0279.txt,seed,
740,MC04,Session1,0084.txt,you wished to know all about my grandfather,
741,MC04,Session1,0090.txt,goat,
742,MC04,Session1,0047.txt,bug,
743,MC04,Session1,0053.txt,knew,
744,MC04,Session1,0655.txt,meats,
745,MC04,Session1,0133.txt,forward,
746,MC04,Session1,0127.txt,two other cases also were under advisement,
747,MC04,Session1,0641.txt,yes,
748,MC04,Session1,0494.txt,he took me out one day,
749,MC04,Session1,0480.txt,up,
750,MC04,Session1,0331.txt,pit,
751,MC04,Session1,0457.txt,nest,
752,MC04,Session1,0443.txt,lock,
753,MC04,Session1,0325.txt,carl lives in a lively home,
754,MC04,Session1,0319.txt,him,
755,MC04,Session1,0321.txt,the museum hires musicians every evening,
756,MC04,Session1,0447.txt,wit,
757,MC04,Session1,0453.txt,the hotel owner shrugged,
758,MC04,Session1,0335.txt,it also provides for funds to clear slums and help colleges build dormitories,
759,MC04,Session1,0309.txt,sign,
760,MC04,Session1,0484.txt,ticker,
761,MC04,Session1,0490.txt,in,
762,MC04,Session1,0645.txt,bill,
763,MC04,Session1,0123.txt,select,
764,MC04,Session1,0137.txt,slip,
765,MC04,Session1,0651.txt,that's what life is really all about,
766,MC04,Session1,0057.txt,dark,
767,MC04,Session1,0043.txt,tip,
768,MC04,Session1,0094.txt,he slowly takes a short walk in the open air each day,
769,MC04,Session1,0080.txt,spark,
770,MC04,Session1,0255.txt,i was conscious all the time,
771,MC04,Session1,0533.txt,toe,
772,MC04,Session1,0527.txt,stretch,
773,MC04,Session1,0241.txt,whoop,
774,MC04,Session1,0269.txt,him,
775,MC04,Session1,0296.txt,and,
776,MC04,Session1,0282.txt,sergeant,
778,MC04,Session1,0283.txt,the misguided souls have lost their way,
779,MC04,Session1,0297.txt,spit,
780,MC04,Session1,0268.txt,"before thursday's exam, review every formula",
781,MC04,Session1,0526.txt,bill,
782,MC04,Session1,0240.txt,you'd be better off taking a cold shower,
783,MC04,Session1,0254.txt,loop,
784,MC04,Session1,0532.txt,ray,
785,MC04,Session1,0081.txt,double,
786,MC04,Session1,0095.txt,up,
787,MC04,Session1,0042.txt,warm,
788,MC04,Session1,0056.txt,torn,
789,MC04,Session1,0136.txt,pay,
790,MC04,Session1,0650.txt,sew,
791,MC04,Session1,0644.txt,rise,
792,MC04,Session1,0122.txt,meat,
793,MC04,Session1,0491.txt,nobody really expects to evacuate,
794,MC04,Session1,0485.txt,the owners regularly look for plumbing leaks,
795,MC04,Session1,0308.txt,this is not a program of socialized medicine,
796,MC04,Session1,0452.txt,knot,
797,MC04,Session1,0334.txt,barn,
798,MC04,Session1,0320.txt,six,
799,MC04,Session1,0446.txt,then we'd really have someplace to go,
800,MC04,Session1,0336.txt,mush,
801,MC04,Session1,0450.txt,bread,
802,MC04,Session1,0444.txt,did dad do academic bidding?,
803,MC04,Session1,0322.txt,it eventually became a rather proud claim,
804,MC04,Session1,0478.txt,[relax your mouth in its normal position],
805,MC04,Session1,0493.txt,the wait for work can be very long,
806,MC04,Session1,0487.txt,two,
807,MC04,Session1,0652.txt,tug,
808,MC04,Session1,0134.txt,pile,
809,MC04,Session1,0120.txt,horn,
810,MC04,Session1,0108.txt,[say 'oa' as in coat in a very low pitch],
811,MC04,Session1,0040.txt,corn,
812,MC04,Session1,0054.txt,swore,
813,MC04,Session1,0068.txt,knee,
814,MC04,Session1,0083.txt,usually minus several buttons;,
815,MC04,Session1,0097.txt,for,
816,MC04,Session1,0242.txt,explore,
817,MC04,Session1,0524.txt,three,
818,MC04,Session1,0530.txt,short,
819,MC04,Session1,0256.txt,area,
820,MC04,Session1,0518.txt,a quick touchdown resulted,
821,MC04,Session1,0281.txt,there is a treehouse up above,
822,MC04,Session1,0295.txt,part,
823,MC04,Session1,0294.txt,harp,
824,MC04,Session1,0280.txt,take,
825,MC04,Session1,0519.txt,beat,
826,MC04,Session1,0531.txt,threat,
827,MC04,Session1,0257.txt,nothing has been done yet to take advantage of the enabling legislation,
828,MC04,Session1,0243.txt,sigh,
829,MC04,Session1,0525.txt,sew,
830,MC04,Session1,0096.txt,one,
831,MC04,Session1,0082.txt,bubble,
832,MC04,Session1,0069.txt,pat,
833,MC04,Session1,0055.txt,gadget,
834,MC04,Session1,0041.txt,air,
835,MC04,Session1,0109.txt,yet he still thinks as swiftly as ever,
836,MC04,Session1,0121.txt,"read [as in ""i can read""]",
837,MC04,Session1,0647.txt,lip,
838,MC04,Session1,0653.txt,mill,
839,MC04,Session1,0135.txt,sway,
840,MC04,Session1,0486.txt,it's fun to roast marshmallows on a gas burner,
841,MC04,Session1,0492.txt,sicker,
842,MC04,Session1,0479.txt,sitter,
843,MC04,Session1,0445.txt,did dad do academic bidding?,
844,MC04,Session1,0323.txt,cart,
845,MC04,Session1,0337.txt,park,
846,MC04,Session1,0451.txt,fork,
847,MC04,Session1,0378.txt,i expect we'll bounce back this week,
848,MC04,Session1,0350.txt,lima,
849,MC04,Session1,0436.txt,each one volunteered to jump first,
850,MC04,Session1,0422.txt,no,
851,MC04,Session1,0344.txt,the box contained three sweaters,
852,MC04,Session1,0393.txt,sin,
853,MC04,Session1,0387.txt,chop,
854,MC04,Session1,0608.txt,who knows what you'll discover about yourself,
855,MC04,Session1,0634.txt,cash,
856,MC04,Session1,0152.txt,my sister made the flowered curtains,
857,MC04,Session1,0146.txt,galore,
858,MC04,Session1,0620.txt,weep,
859,MC04,Session1,0191.txt,sleep,
860,MC04,Session1,0185.txt,much,
861,MC04,Session1,0026.txt,"when he speaks, his voice is just a bit cracked and quivers a trifle",
862,MC04,Session1,0032.txt,right,
863,MC04,Session1,0218.txt,nothing is as offensive as innocence,
864,MC04,Session1,0224.txt,slip,
865,MC04,Session1,0542.txt,said,
866,MC04,Session1,0556.txt,night,
867,MC04,Session1,0230.txt,three,
868,MC04,Session1,0581.txt,sheep,
869,MC04,Session1,0595.txt,red,
870,MC04,Session1,0594.txt,leak,
871,MC04,Session1,0580.txt,bend,
872,MC04,Session1,0557.txt,gas,
873,MC04,Session1,0231.txt,write,
874,MC04,Session1,0225.txt,"everything went real smooth, the sheriff said",
875,MC04,Session1,0543.txt,i've kept it with me ever since,
876,MC04,Session1,0219.txt,[relax your mouth in its normal position],
877,MC04,Session1,0033.txt,"we have often urged him to walk more and smoke less,",
878,MC04,Session1,0027.txt,"when he speaks, his voice is just a bit cracked and quivers a trifle",
879,MC04,Session1,0184.txt,error,
880,MC04,Session1,0190.txt,know,
881,MC04,Session1,0147.txt,cheer,
882,MC04,Session1,0621.txt,young people participate in athletic activities,
883,MC04,Session1,0635.txt,in fact our whole defensive unit did a good job,
884,MC04,Session1,0153.txt,thigh,
885,MC04,Session1,0609.txt,heat,
886,MC04,Session1,0386.txt,at,
887,MC04,Session1,0392.txt,hand,
888,MC04,Session1,0423.txt,meat,
889,MC04,Session1,0345.txt,knitting,
890,MC04,Session1,0351.txt,lair,
891,MC04,Session1,0437.txt,quicker,
892,MC04,Session1,0379.txt,papa,
893,MC04,Session1,0409.txt,bed,
894,MC04,Session1,0347.txt,both injuries were to the same leg,
895,MC04,Session1,0421.txt,people who value themselves are life's winners,
896,MC04,Session1,0435.txt,four,
897,MC04,Session1,0353.txt,quebec,
899,MC04,Session1,0384.txt,dark,
900,MC04,Session1,0390.txt,yes,
901,MC04,Session1,0179.txt,mother sews yellow gingham aprons,
902,MC04,Session1,0623.txt,in,
903,MC04,Session1,0145.txt,play,
904,MC04,Session1,0151.txt,sprinkle,
905,MC04,Session1,0637.txt,see,
906,MC04,Session1,0186.txt,light,
907,MC04,Session1,0192.txt,slay,
908,MC04,Session1,0019.txt,park,
909,MC04,Session1,0031.txt,"except in the winter when the ooze or snow or ice prevents,",
910,MC04,Session1,0025.txt,range,
911,MC04,Session1,0569.txt,much,
912,MC04,Session1,0233.txt,menu,
913,MC04,Session1,0555.txt,dread,
914,MC04,Session1,0541.txt,coat,
915,MC04,Session1,0227.txt,she is thinner than i am,
916,MC04,Session1,0596.txt,rake,
917,MC04,Session1,0582.txt,the little girls cut lacy valentines,
918,MC04,Session1,0583.txt,eat,
919,MC04,Session1,0597.txt,dead,
920,MC04,Session1,0540.txt,the results were very disappointing,
921,MC04,Session1,0226.txt,ate,
922,MC04,Session1,0232.txt,"tear [as in ""tear in my eye""]",
923,MC04,Session1,0554.txt,sort,
924,MC04,Session1,0568.txt,select,
925,MC04,Session1,0024.txt,trait,
926,MC04,Session1,0030.txt,grandfather likes to be modern in his language,
927,MC04,Session1,0018.txt,jagged,
928,MC04,Session1,0193.txt,write,
929,MC04,Session1,0187.txt,droop,
930,MC04,Session1,0150.txt,sigh,
931,MC04,Session1,0636.txt,the four brothers looked identical,
932,MC04,Session1,0622.txt,dug,
933,MC04,Session1,0144.txt,this was easy for us,
934,MC04,Session1,0178.txt,mother sews yellow gingham aprons,
935,MC04,Session1,0391.txt,you want him to do well,
936,MC04,Session1,0385.txt,hum,
937,MC04,Session1,0434.txt,hand,
938,MC04,Session1,0352.txt,darn,
939,MC04,Session1,0346.txt,we rode horseback to the farm,
940,MC04,Session1,0420.txt,victor,
941,MC04,Session1,0408.txt,yankee,
942,MC04,Session1,0424.txt,get a calico cat to keep,
943,MC04,Session1,0342.txt,bitten,
944,MC04,Session1,0356.txt,spain,
945,MC04,Session1,0430.txt,knot,
946,MC04,Session1,0418.txt,we bought a brown chair,
947,MC04,Session1,0381.txt,a roll of wire lay near the wall,
948,MC04,Session1,0395.txt,red,
949,MC04,Session1,0140.txt,knot,
950,MC04,Session1,0626.txt,eat,
951,MC04,Session1,0632.txt,he asked you for a loan,
952,MC04,Session1,0154.txt,bright sunshine shimmers on the ocean,
953,MC04,Session1,0168.txt,root,
954,MC04,Session1,0183.txt,ate,
955,MC04,Session1,0197.txt,charlie,
956,MC04,Session1,0034.txt,store,
957,MC04,Session1,0020.txt,rain,
958,MC04,Session1,0008.txt,train,
959,MC04,Session1,0550.txt,side,
960,MC04,Session1,0236.txt,the train approached the depot slowly,
961,MC04,Session1,0222.txt,snoop,
962,MC04,Session1,0544.txt,i've kept it with me ever since,
963,MC04,Session1,0578.txt,i scream to warm up my voice,
964,MC04,Session1,0593.txt,lee,
966,MC04,Session1,0587.txt,cakes,
967,MC04,Session1,0586.txt,i called two different painters,
968,MC04,Session1,0592.txt,gill,
969,MC04,Session1,0579.txt,sheet,
970,MC04,Session1,0223.txt,dot,
971,MC04,Session1,0545.txt,court,
972,MC04,Session1,0551.txt,four,
973,MC04,Session1,0237.txt,suit,
974,MC04,Session1,0009.txt,[say 'ah' for 5 seconds],
975,MC04,Session1,0021.txt,chair,
976,MC04,Session1,0035.txt,feet,
977,MC04,Session1,0196.txt,i looked up and noticed two old men,
978,MC04,Session1,0182.txt,witch,
979,MC04,Session1,0169.txt,shoot,
980,MC04,Session1,0633.txt,old,
981,MC04,Session1,0155.txt,we gathered shells on the beach,
982,MC04,Session1,0141.txt,delta,
983,MC04,Session1,0627.txt,dill,
984,MC04,Session1,0394.txt,spit,
985,MC04,Session1,0419.txt,chip,
986,MC04,Session1,0357.txt,students watched as he got out,
987,MC04,Session1,0431.txt,sing,
988,MC04,Session1,0425.txt,xray,
989,MC04,Session1,0343.txt,seven,
990,MC04,Session1,0433.txt,tin,
991,MC04,Session1,0355.txt,bloat,
992,MC04,Session1,0341.txt,juliet,
993,MC04,Session1,0427.txt,said,
994,MC04,Session1,0369.txt,zero,
995,MC04,Session1,0396.txt,you can ride stagecoach,
996,MC04,Session1,0382.txt,leak,
997,MC04,Session1,0157.txt,tie,
998,MC04,Session1,0631.txt,some prefer the traditional steel kind,
999,MC04,Session1,0625.txt,he played basketball there while working toward a law degree,
1000,MC04,Session1,0143.txt,bat,
1001,MC04,Session1,0619.txt,lake,
1002,MC04,Session1,0194.txt,bad,
1004,MC04,Session1,0180.txt,i just try to do my best,
1005,MC04,Session1,0023.txt,she had your dark suit in greasy wash water all year,
1006,MC04,Session1,0037.txt,bat,
1007,MC04,Session1,0547.txt,goose,
1008,MC04,Session1,0221.txt,fate,
1009,MC04,Session1,0235.txt,pad,
1010,MC04,Session1,0553.txt,bread,
1011,MC04,Session1,0209.txt,no,
1012,MC04,Session1,0584.txt,meat,
1013,MC04,Session1,0590.txt,there was only one decision to be made,
1014,MC04,Session1,0591.txt,blend,
1015,MC04,Session1,0585.txt,do they make any money?,
1016,MC04,Session1,0208.txt,mut,
1017,MC04,Session1,0234.txt,bad,
1018,MC04,Session1,0552.txt,only the most accomplished artists obtain popularity,
1019,MC04,Session1,0546.txt,hold,
1020,MC04,Session1,0220.txt,why yell or worry over silly items?,
1021,MC04,Session1,0036.txt,the quick brown fox jumps over the lazy dog,
1022,MC04,Session1,0022.txt,chair,
1023,MC04,Session1,0195.txt,steer,
1024,MC04,Session1,0618.txt,he,
1025,MC04,Session1,0624.txt,air,
1026,MC04,Session1,0142.txt,pat,
1027,MC04,Session1,0156.txt,cycle,
1028,MC04,Session1,0630.txt,blend,
1029,MC04,Session1,0383.txt,"she wore warm, fleecy, woolen overalls",
1030,MC04,Session1,0397.txt,tango,
1031,MC04,Session1,0368.txt,rich,
1032,MC04,Session1,0340.txt,"night after night, they received annoying phone calls",
1033,MC04,Session1,0426.txt,rest,
1034,MC04,Session1,0432.txt,tin,
1035,MC04,Session1,0354.txt,blow,
1036,MC04,Session1,0181.txt,urgent,
1037,M04,Session2,0049.txt,feed,Auto
1038,M04,Session2,0079.txt,feed,Auto
1039,M04,Session2,0050.txt,feed,Auto
1040,MC03,Session2,0173.txt,air,
1041,MC03,Session2,0167.txt,those people are much quicker than i am,
1042,MC03,Session2,0198.txt,dial,
1043,MC03,Session2,0007.txt,quart,
1044,MC03,Session2,0013.txt,hold,
1045,MC03,Session2,0239.txt,hat,
1046,MC03,Session2,0205.txt,at,
1047,MC03,Session2,0211.txt,fill,
1048,MC03,Session2,0210.txt,sake,
1049,MC03,Session2,0204.txt,bunch,
1050,MC03,Session2,0238.txt,knock,
1051,MC03,Session2,0012.txt,select,
1052,MC03,Session2,0006.txt,i called two different painters,
1053,MC03,Session2,0199.txt,ease,
1054,MC03,Session2,0166.txt,[relax your mouth in its normal position],
1055,MC03,Session2,0172.txt,harm,
1056,MC03,Session2,0158.txt,reef,
1057,MC03,Session2,0164.txt,that pickpocket was caught red-handed,
